X1,X2,X3,fitness_value
-0.00413442,9.40881e-05,0.00836058,0.0230846
-0.00415787,0.000105521,0.00837552,0.0231478
-0.00415766,7.27517e-05,0.00840352,0.0232129
-0.00409259,3.51632e-06,0.00844951,0.0232457
-0.00409061,-1.10801e-05,0.00845813,0.023264
-0.00415565,0.000115977,0.00842645,0.0232661
-0.00409365,3.46652e-05,0.00845832,0.0232681
-0.00410278,2.95527e-05,0.00845427,0.0232689
-0.0040981,7.69324e-05,0.00845788,0.0232728
-0.00409751,8.35837e-05,0.00845816,0.0232729
-0.0042842,3.31697e-05,0.0083687,0.0232805
-0.00409266,2.95419e-05,0.00846707,0.0232877
-0.00406999,3.0755e-05,0.00847835,0.0232886
-0.00411621,0.000117681,0.00845778,0.0232946
-0.00414705,0.00011686,0.00844599,0.0233024
-0.00412441,8.58878e-05,0.00845818,0.0233041
-0.00408109,3.32998e-05,0.00848027,0.0233059
-0.00415671,7.62803e-05,0.00844387,0.0233075
-0.00408422,9.43744e-05,0.00848029,0.0233106
-0.00407568,7.1816e-05,0.0084852,0.023312
-0.00413466,0.00012298,0.00845761,0.0233158
-0.00416488,0.000108746,0.00844361,0.0233173
-0.00413193,-2.66001e-05,0.0084675,0.023334
-0.00411404,0.0001069,0.00847605,0.0233352
-0.00413153,-8.91835e-06,0.00846948,0.0233382
-0.00418012,-2.73482e-05,0.00844967,0.0233479
-0.00418301,-2.873e-06,0.00844922,0.0233502
-0.00407725,2.21258e-05,0.00850081,0.0233503
-0.00416344,1.35749e-05,0.00846238,0.0233585
-0.00408575,-5.11502e-05,0.00850163,0.0233623
gbest_X1,gbest_X2,gbest_X3,gbest
-0.00413442,9.40881e-05,0.00836058,0.0230846
