X1,X2,X3,fitness_value
-1.08948,0.890571,0.67376,4.54431
2.02032,-2.12917,0.487452,7.2777
-2.4656,1.3463,0.746,7.82803
-0.370411,2.57593,-2.10568,8.36114
0.407129,1.84323,3.29296,8.98247
3.49879,1.65002,1.02631,9.30111
-0.0917844,3.55448,-2.24905,9.4464
-0.128662,-2.11982,4.81292,9.99803
-5.06644,0.103944,-1.68789,10.3676
4.03712,3.16152,-3.15874,10.7651
-0.904077,2.76648,5.931,11.5485
-3.13,-4.89,4.89,12.2938
-3.13,-4.89,4.89,12.2938
-5.26084,-2.90077,-3.85428,12.3765
4.97092,-2.82966,4.28403,12.4378
3.91824,3.12105,5.74005,12.7533
3.91824,3.12105,5.74005,12.7533
3.91824,3.12105,5.74005,12.7533
5.11042,-0.946016,-6.8967,13.0323
-0.695552,-2.73463,-6.4674,13.2387
-4.8533,-3.0255,7.07438,13.4335
7.53019,1.93445,-0.819968,13.4815
7.53019,2.24783,0.745099,13.9631
-6.35171,-2.83469,-4.32406,14.1143
-5.47576,-5.73569,-1.68885,14.2598
-7.55934,-1.57086,-3.54187,14.8252
-5.95766,-4.82868,-7.96236,14.904
-9.00427,7.02,1.12926,14.9582
8.55104,-1.51086,-1.6478,15.0825
9.65941,2.7238,3.0337,15.6623
gbest_X1,gbest_X2,gbest_X3,gbest
-1.08948,0.890571,0.67376,4.54431
