X1,X2,X3,fitness_value
-0.00407568,7.1816e-05,0.0084852,0.023312
-0.00413466,0.00012298,0.00845761,0.0233158
-0.00416488,0.000108746,0.00844361,0.0233173
-0.00418301,-2.873e-06,0.00844922,0.0233502
-0.00406999,2.0817e-05,0.00852062,0.0233893
-0.00416547,-7.08686e-05,0.00848982,0.0234267
-0.00420067,-6.44066e-05,0.00851838,0.0235354
-0.0045945,6.95978e-05,0.00831849,0.0235492
-0.00431652,6.59896e-05,0.00847565,0.0235717
-0.00440147,-0.000174768,0.00843777,0.0235893
-0.00429513,-5.18771e-05,0.00849802,0.0235987
-0.00425208,-5.63293e-05,0.00851993,0.0235994
-0.00432508,-0.00030367,0.00850172,0.0236557
-0.00447042,4.36603e-06,0.00844272,0.0236816
-0.00441186,-0.000363341,0.00846828,0.0236877
-0.00412257,9.03567e-05,0.00863231,0.0237171
-0.00449708,-3.72667e-05,0.0084516,0.0237357
-0.00436361,-3.37911e-05,0.00853834,0.0237759
-0.00439841,-2.92878e-05,0.0085213,0.0237778
-0.00434795,2.74247e-05,0.00854905,0.0237822
-0.00431761,-0.000452222,0.00855836,0.023796
-0.00447831,0.000121615,0.00848829,0.0238001
-0.00449448,-0.000520542,0.0084649,0.0238008
-0.00449088,-0.000310457,0.00847726,0.0238011
-0.00431652,-5.57027e-05,0.00857711,0.0238113
-0.004469,-0.000226135,0.008503,0.0238281
-0.00446484,-7.16742e-05,0.00851151,0.0238366
-0.00456345,7.02602e-05,0.00845927,0.0238371
-0.0044847,-3.3344e-05,0.00850662,0.0238491
-0.00423128,-0.000130066,0.00863619,0.0238529
gbest_X1,gbest_X2,gbest_X3,gbest
-0.00407568,7.1816e-05,0.0084852,0.023312
