X1,X2,X3,fitness_value
-0.00407568,7.1816e-05,0.0084852,0.023312
-0.00413466,0.00012298,0.00845761,0.0233158
-0.00416488,0.000108746,0.00844361,0.0233173
-0.00418301,-2.873e-06,0.00844922,0.0233502
-0.00406999,2.0817e-05,0.00852062,0.0233893
-0.00420067,-6.44066e-05,0.00851838,0.0235354
-0.0045945,6.95978e-05,0.00831849,0.0235492
-0.00440147,-0.000174768,0.00843777,0.0235893
-0.00432508,-0.00030367,0.00850172,0.0236557
-0.00447042,4.36603e-06,0.00844272,0.0236816
-0.00412257,9.03567e-05,0.00863231,0.0237171
-0.00439841,-2.92878e-05,0.0085213,0.0237778
-0.00431761,-0.000452222,0.00855836,0.023796
-0.00447831,0.000121615,0.00848829,0.0238001
-0.00449448,-0.000520542,0.0084649,0.0238008
-0.00449088,-0.000310457,0.00847726,0.0238011
-0.00431652,-5.57027e-05,0.00857711,0.0238113
-0.0044847,-3.3344e-05,0.00850662,0.0238491
-0.00423128,-0.000130066,0.00863619,0.0238529
-0.00424032,-7.65418e-05,0.00863966,0.0238703
-0.0044473,0.000105855,0.00854428,0.0238929
-0.00454884,-0.000411961,0.00849498,0.0239248
-0.00453592,7.26089e-05,0.00851402,0.0239306
-0.00443695,0.000112183,0.00856667,0.0239331
-0.00456962,-8.73629e-05,0.00850058,0.0239417
-0.00448208,-8.13919e-06,0.00856004,0.0239711
-0.00461395,-5.24469e-05,0.0084986,0.0239922
-0.00459912,0.000110608,0.0085126,0.0240075
-0.00464757,0.000107808,0.00849457,0.0240267
-0.00458939,0.000111254,0.00853369,0.0240445
gbest_X1,gbest_X2,gbest_X3,gbest
-0.00407568,7.1816e-05,0.0084852,0.023312
