X1,X2,X3,fitness_value
-0.00380316,0.000123832,0.00947612,0.0254326
-0.00471246,-0.000729353,0.00940253,0.026319
-0.0071182,9.54221e-05,0.0082187,0.0272079
-0.00713475,-0.00119872,0.00827357,0.0275248
-0.00720941,-0.000918379,0.0084431,0.0279291
-0.0057775,0.000553013,0.00956343,0.0280549
-0.00663156,-0.00189522,0.0089061,0.0282653
-0.00411202,-0.00325022,0.0100125,0.0283653
-0.00742355,-0.000547747,0.00872343,0.0288164
-0.0064443,-0.00147175,0.00962466,0.029383
-0.00690844,-0.000702112,0.00938895,0.029388
-0.00760242,-0.000300531,0.00899571,0.0296713
-0.00719406,-0.000489412,0.00939825,0.0298458
-0.00705067,-0.00115595,0.00946318,0.0298779
-0.00645578,-0.00149246,0.00989606,0.0300199
-0.00845112,0.000331266,0.00847375,0.0301915
-0.00762244,-0.00171766,0.00919151,0.0304419
-0.00861449,-0.000241025,0.00865758,0.0308578
-0.00608965,-0.00261101,0.0103332,0.0310206
-0.00841561,-0.000963152,0.00902863,0.0313093
-0.00803634,-0.00133555,0.00932954,0.0313249
-0.00857403,-6.49939e-05,0.00894701,0.0313427
-0.00862302,0.000195373,0.00892872,0.0314036
-0.00745935,0.00280621,0.00957764,0.0315287
-0.00835247,0.00195675,0.00909638,0.0316487
-0.00698819,-0.00277173,0.00999206,0.0316511
-0.00853856,0.00225582,0.00887148,0.0316886
-0.00896461,-0.000431854,0.00877333,0.031779
-0.00900387,-7.34958e-05,0.00887294,0.0320286
-0.00883094,0.000413539,0.00920853,0.0323707
gbest_X1,gbest_X2,gbest_X3,gbest
-0.00380316,0.000123832,0.00947612,0.0254326
