X1,X2,X3,fitness_value
0.0120923,0.0320448,0.0195626,0.118497
0.0122666,0.0494513,0.0334374,0.205452
-0.0619886,0.0161801,-0.026344,0.242947
-0.0715342,0.00115319,0.0159652,0.261517
-0.0741388,-0.0030428,0.00420097,0.266215
-0.0463091,0.0275529,-0.0636942,0.312226
-0.0323858,0.063371,0.0438764,0.313165
-0.0822697,-0.00190248,0.0201429,0.317534
-0.0623629,0.0524352,0.0224951,0.3178
-0.0623629,0.0524352,0.0224951,0.3178
-0.00552263,0.0560381,0.0654757,0.327039
-0.0599724,0.00162131,0.0684626,0.351429
-0.0874091,0.011563,-0.0255557,0.35426
-0.0465088,0.0704295,0.0397431,0.363813
-0.0734502,0.0474237,0.0356447,0.369742
-0.0773967,0.0259796,0.0479547,0.37088
-0.0900479,0.0363946,-0.00869843,0.385099
-0.00746432,0.0638296,0.0746048,0.391501
-0.0907475,-0.0402915,-0.0155945,0.401726
-0.0161195,0.061086,0.0800499,0.410898
-0.0822739,0.0625056,0.00779046,0.419949
-0.0707088,0.0762693,0.00564317,0.423166
-0.0709176,0.0752479,0.0127638,0.423408
-0.0118794,0.0454033,0.0963546,0.438981
-0.0709757,-0.0121422,0.0815439,0.449531
-0.0715342,0.0829918,0.00194397,0.454018
-0.0852953,0.00708873,-0.0703866,0.461105
-0.0732327,0.0823987,-0.0215776,0.470274
-0.0829743,0.0468518,0.0610284,0.475703
-0.0597185,0.0254892,0.093015,0.476223
gbest_X1,gbest_X2,gbest_X3,gbest
0.0120923,0.0320448,0.0195626,0.118497
