X1,X2,X3,fitness_value
-0.00412364,8.27525e-05,0.00836123,0.0230732
-0.00412364,8.27525e-05,0.00836123,0.0230732
-0.0041227,7.95553e-05,0.00836466,0.0230802
-0.00412938,9.17628e-05,0.00836262,0.0230835
-0.00413442,9.40881e-05,0.00836058,0.0230846
-0.00413126,8.11244e-05,0.00836343,0.0230873
-0.00413044,8.00289e-05,0.00836701,0.0230948
-0.00413192,8.67898e-05,0.00836741,0.0230976
-0.00413192,8.67898e-05,0.00836741,0.0230976
-0.00413232,8.21792e-05,0.00836741,0.023098
-0.00411542,8.30347e-05,0.00837584,0.0230983
-0.0041314,8.55417e-05,0.00837095,0.0231054
-0.00413425,0.000101775,0.00837033,0.0231077
-0.00413476,8.38853e-05,0.00837088,0.0231091
-0.0041164,9.3069e-05,0.00838026,0.0231101
-0.00412282,8.37731e-05,0.00837853,0.0231133
-0.00412041,8.10972e-05,0.00837979,0.0231134
-0.00411488,8.2093e-05,0.00838466,0.0231185
-0.00412933,7.84692e-05,0.00837961,0.0231233
-0.00414276,8.46094e-05,0.00837342,0.0231245
-0.00412556,8.0635e-05,0.00838232,0.0231254
-0.00411752,8.2571e-05,0.00838894,0.0231318
-0.00411953,8.40363e-05,0.00838889,0.023134
-0.00413238,8.03862e-05,0.0083827,0.0231342
-0.00410969,5.75908e-05,0.00839429,0.0231348
-0.00412723,7.51726e-05,0.0083876,0.0231397
-0.00412141,7.99492e-05,0.00839125,0.0231417
-0.0041433,9.26843e-05,0.00838118,0.0231437
-0.00415787,0.000105521,0.00837552,0.0231478
-0.00411062,7.30186e-05,0.00839995,0.0231496
gbest_X1,gbest_X2,gbest_X3,gbest
-0.00412364,8.27525e-05,0.00836123,0.0230732
