X1,X2,X3,fitness_value
-0.0655337,0.382705,0.200694,2.5288
-0.275542,-0.0754092,-0.391123,2.82099
-0.167104,0.0788177,0.688581,2.90268
-0.154332,-0.405357,0.8092,3.69594
-1.02197,0.890571,0.975771,3.72398
-0.295207,0.724917,-0.568883,4.19388
-0.384792,0.991693,-1.04949,4.39539
-0.428591,-0.702479,0.684382,4.45595
-1.08948,0.890571,0.67376,4.54431
-0.27181,-1.33241,0.104938,4.57819
-0.647938,-0.998962,0.457608,4.62857
-0.49126,1.04006,0.612357,4.74395
2.06467,0.100552,0.821544,5.19412
-0.853419,1.86401,-0.903039,5.27522
0.401361,1.31734,-0.799564,5.34115
-0.805375,1.6044,0.198815,5.52735
1.99158,0.506328,0.000780264,5.54761
-0.735592,-1.77691,-0.949696,5.69704
-0.264287,1.63645,-1.05338,5.70747
-0.814116,1.48196,0.655346,5.81788
1.54109,-0.630206,0.802341,5.91939
-0.48002,1.9781,1.07577,6.04302
-0.483247,0.742359,-1.7905,6.06989
-0.708959,1.80525,0.647668,6.08194
-0.696587,1.76188,0.654481,6.08973
-0.690402,1.87622,0.644532,6.1114
-0.781241,2.2075,0.193924,6.16345
-1.98836,-1.13635,1.97468,6.20227
-0.588311,1.96726,-0.655886,6.25826
1.28792,1.5079,-0.355395,6.32958
gbest_X1,gbest_X2,gbest_X3,gbest
-0.0655337,0.382705,0.200694,2.5288
