X1,X2,X3,fitness_value
0.0120923,0.0320448,0.0195626,0.118497
0.0122666,0.0494513,0.0334374,0.205452
-0.0619886,0.0161801,-0.026344,0.242947
-0.0822697,-0.00190248,0.0201429,0.317534
-0.0623629,0.0524352,0.0224951,0.3178
-0.00746432,0.0638296,0.0746048,0.391501
-0.0907475,-0.0402915,-0.0155945,0.401726
-0.0707088,0.0762693,0.00564317,0.423166
-0.0709176,0.0752479,0.0127638,0.423408
-0.0715342,0.0829918,0.00194397,0.454018
-0.0829743,0.0468518,0.0610284,0.475703
-0.0597185,0.0254892,0.093015,0.476223
-0.0781468,0.0622082,0.0534823,0.476875
-0.0794724,-0.0088867,-0.0811302,0.479361
-0.0506301,0.0735573,0.0725313,0.487217
-0.0792546,0.0802957,-0.0267408,0.491747
-0.0288727,0.0658381,0.0924406,0.498228
-0.0631459,0.0790334,0.0588713,0.499213
-0.0941917,0.0752082,0.0137876,0.523265
-0.0891773,0.0798657,-0.0245849,0.529161
-0.0147021,0.00438999,0.125186,0.546493
-0.0881916,-0.0218769,0.0938416,0.580863
-0.0932793,0.00459177,-0.0923372,0.584926
-0.131007,-0.00793999,0.0184395,0.5853
-0.122689,0.0489565,0.0181809,0.593721
-0.0794724,0.109467,-0.00311369,0.609104
-0.0829839,0.017972,-0.106151,0.613657
-0.0793736,-0.0277768,-0.108513,0.622374
-0.105546,0.0639506,0.0611207,0.626468
-0.08055,0.0389615,-0.105156,0.628233
gbest_X1,gbest_X2,gbest_X3,gbest
0.0120923,0.0320448,0.0195626,0.118497
