X1,X2,X3,fitness_value
0.0120923,0.0320448,0.0195626,0.118497
-0.0270931,0.0342869,-0.00514477,0.135655
-0.0388519,0.0354448,0.0247013,0.193206
-0.0501274,0.0201796,0.0229347,0.195661
0.0122666,0.0494513,0.0334374,0.205452
-0.0377137,0.048894,0.0186108,0.22132
-0.0578631,-0.0199382,-0.0213665,0.222616
-0.0416104,0.040923,0.0313091,0.229313
-0.0619886,0.0161801,-0.026344,0.242947
-0.0540164,0.0247071,0.0380787,0.249253
-0.0134803,0.0557138,0.042696,0.253502
-0.0715342,0.00115319,0.0159652,0.261517
-0.0741388,-0.0030428,0.00420097,0.266215
0.00200653,0.051608,0.064313,0.307231
-0.0463091,0.0275529,-0.0636942,0.312226
-0.0323858,0.063371,0.0438764,0.313165
-0.0822697,-0.00190248,0.0201429,0.317534
-0.0623629,0.0524352,0.0224951,0.3178
-0.0623629,0.0524352,0.0224951,0.3178
-0.00552263,0.0560381,0.0654757,0.327039
-0.0888034,0.00767179,-0.000622868,0.339811
-0.0763196,0.0400406,0.0270264,0.347528
-0.0599724,0.00162131,0.0684626,0.351429
-0.0619487,0.0270249,-0.0613044,0.352906
-0.0874091,0.011563,-0.0255557,0.35426
-0.0221364,0.061086,0.0646425,0.354959
-0.0465088,0.0704295,0.0397431,0.363813
-0.0779381,-4.91225e-05,0.0525043,0.366843
-0.0734502,0.0474237,0.0356447,0.369742
-0.0773967,0.0259796,0.0479547,0.37088
gbest_X1,gbest_X2,gbest_X3,gbest
0.0120923,0.0320448,0.0195626,0.118497
