X1,X2,X3,fitness_value
-0.275542,-0.0754092,-0.391123,2.82099
-0.384792,0.991693,-1.04949,4.39539
-0.428591,-0.702479,0.684382,4.45595
-1.08948,0.890571,0.67376,4.54431
-0.27181,-1.33241,0.104938,4.57819
2.06467,0.100552,0.821544,5.19412
-0.853419,1.86401,-0.903039,5.27522
-0.814116,1.48196,0.655346,5.81788
-0.690402,1.87622,0.644532,6.1114
1.28792,1.5079,-0.355395,6.32958
0.442601,-2.15362,0.296589,6.4343
-0.928057,0.907381,2.49008,6.97839
-2.04656,1.65371,-0.337638,7.03903
-0.39281,2.14211,-1.41813,7.19267
2.02032,-2.12917,0.487452,7.2777
-0.768503,2.24995,1.98371,7.28224
-1.71468,-0.750276,2.20488,7.37592
-0.46949,0.504888,-2.43013,7.39607
-0.470392,-1.78302,-2.1719,7.4221
1.11035,-2.68713,-1.16224,7.43296
-2.4656,1.3463,0.746,7.82803
-0.775926,1.42568,2.49931,7.97972
1.46763,1.02187,3.07306,8.09937
-0.234991,3.21891,0.650748,8.13735
-0.795945,2.6714,2.18381,8.35629
-0.370411,2.57593,-2.10568,8.36114
0.0686167,3.3681,1.26615,8.47415
-0.370411,2.79121,-2.18597,8.47945
-0.0564962,3.47993,1.19585,8.54454
0.257468,1.44311,3.1882,8.56394
gbest_X1,gbest_X2,gbest_X3,gbest
-0.275542,-0.0754092,-0.391123,2.82099
