X1,X2,X3,fitness_value
-0.00413442,9.40881e-05,0.00836058,0.0230846
-0.00415787,0.000105521,0.00837552,0.0231478
-0.00411641,5.49663e-05,0.00840485,0.0231677
-0.00415766,7.27517e-05,0.00840352,0.0232129
-0.00409259,3.51632e-06,0.00844951,0.0232457
-0.00411272,5.37192e-05,0.00844229,0.0232522
-0.0041573,9.09064e-05,0.00842393,0.0232613
-0.00409061,-1.10801e-05,0.00845813,0.023264
-0.00409355,-5.11502e-05,0.00845715,0.0232654
-0.00415565,0.000115977,0.00842645,0.0232661
-0.00409365,3.46652e-05,0.00845832,0.0232681
-0.00410278,2.95527e-05,0.00845427,0.0232689
-0.0040981,7.69324e-05,0.00845788,0.0232728
-0.00409751,8.35837e-05,0.00845816,0.0232729
-0.00409509,8.27047e-05,0.00846196,0.0232792
-0.0042842,3.31697e-05,0.0083687,0.0232805
-0.0040854,0.000103944,0.00846735,0.0232814
-0.00409266,2.95419e-05,0.00846707,0.0232877
-0.00406999,3.0755e-05,0.00847835,0.0232886
-0.00413442,4.29844e-05,0.00844952,0.0232944
-0.00411621,0.000117681,0.00845778,0.0232946
-0.00408639,8.13466e-05,0.00847483,0.0232998
-0.00414705,0.00011686,0.00844599,0.0233024
-0.00412441,8.58878e-05,0.00845818,0.0233041
-0.00408109,3.32998e-05,0.00848027,0.0233059
-0.00408548,4.05634e-05,0.00847818,0.023306
-0.00415671,7.62803e-05,0.00844387,0.0233075
-0.00408422,9.43744e-05,0.00848029,0.0233106
-0.00408422,9.43744e-05,0.00848029,0.0233106
-0.00407568,7.1816e-05,0.0084852,0.023312
gbest_X1,gbest_X2,gbest_X3,gbest
-0.00413442,9.40881e-05,0.00836058,0.0230846
