X1,X2,X3,fitness_value
-0.00380316,0.000123832,0.00947612,0.0254326
-0.00471246,-0.000729353,0.00940253,0.026319
-0.00742355,-0.000547747,0.00872343,0.0288164
-0.00705067,-0.00115595,0.00946318,0.0298779
-0.00845112,0.000331266,0.00847375,0.0301915
-0.00762244,-0.00171766,0.00919151,0.0304419
-0.00861449,-0.000241025,0.00865758,0.0308578
-0.00853856,0.00225582,0.00887148,0.0316886
-0.00747753,-0.00142382,0.0103112,0.032512
-0.00952028,0.000541512,0.00876945,0.0328952
-0.00600928,-0.00409373,0.0107531,0.0329665
-0.00600928,-0.00409373,0.0107531,0.0329665
-0.00600928,-0.00409373,0.0107531,0.0329665
-0.0066114,0.00409045,0.0107298,0.0337143
-0.00967347,-0.00213912,0.00888117,0.0338669
-0.0094781,-0.00178851,0.00947235,0.0344618
-0.00938851,0.000432955,0.00981017,0.0346484
-0.0105203,-0.00332332,0.00826125,0.0351997
-0.00939361,0.00279945,0.00973859,0.0352957
-0.00969894,-0.00342653,0.00929012,0.0354171
-0.0112547,-0.00201153,0.00785559,0.035448
-0.00944393,0.00403523,0.00947392,0.0357302
-0.0108108,-0.00319669,0.00845416,0.036064
-0.00810031,0.00516903,0.0103663,0.0361864
-0.0100708,0.00367166,0.00938451,0.0365013
-0.0102982,-0.00343111,0.00939525,0.0368089
-0.010464,-0.0041645,0.00894878,0.0368896
-0.0106731,0.00367166,0.0089772,0.0369941
-0.0104325,-0.00362179,0.00929256,0.0370253
-0.0118824,-0.00178087,0.00803178,0.0370804
gbest_X1,gbest_X2,gbest_X3,gbest
-0.00380316,0.000123832,0.00947612,0.0254326
