X1,X2,X3,fitness_value
0.00802013,0.261039,-0.143323,1.71779
-0.0279991,0.261944,-0.140301,1.72187
-0.00892333,0.263022,-0.142648,1.72625
-0.0245634,0.269662,-0.134884,1.74136
-0.0105706,0.269355,-0.14359,1.7646
-0.00409576,0.26871,-0.145877,1.76839
-0.0263118,0.270242,-0.14465,1.78171
-0.00615174,0.268637,-0.149641,1.78269
0.0221537,0.269545,-0.146763,1.78305
0.0183623,0.270757,-0.147051,1.78842
-0.0162636,0.273559,-0.143604,1.78942
-0.0626058,0.276114,-0.127417,1.79757
0.00489807,0.268098,-0.155299,1.80161
0.0221537,0.275623,-0.143645,1.80382
-0.0505561,0.269338,-0.14597,1.80826
0.000942948,0.275537,-0.147101,1.80926
-0.00893785,0.273594,-0.149814,1.81033
-0.0211481,0.269486,-0.154327,1.81117
0.0349679,0.275918,-0.142404,1.81119
-0.0652971,0.271856,-0.137359,1.81407
-0.0208298,0.275965,-0.146529,1.81553
-0.0309889,0.273238,-0.149749,1.82064
0.0142672,0.270929,-0.155759,1.82091
-0.0186994,0.274306,-0.151246,1.82337
-0.0206394,0.272552,-0.154533,1.82783
-0.0260525,0.275427,-0.150165,1.82979
-0.0260525,0.275427,-0.150165,1.82979
0.0116088,0.271624,-0.15768,1.83111
-0.0146254,0.272385,-0.156496,1.83159
0.0248323,0.271468,-0.156322,1.83175
gbest_X1,gbest_X2,gbest_X3,gbest
0.00802013,0.261039,-0.143323,1.71779
