X1,X2,X3,fitness_value
-0.861474,1.03198,0.0801258,3.29733
-0.573288,0.234421,-0.257759,3.45501
-0.520701,0.386825,-0.184673,3.57913
0.187179,1.00404,-0.839666,3.65468
-0.841448,0.109473,-0.558432,3.79575
-0.452789,0.640596,0.235086,3.91577
0.874934,0.295404,-0.612186,4.22611
-0.968063,1.16182,0.278566,4.41545
-0.968063,1.16182,0.278566,4.41545
-0.6543,0.793053,-0.663841,4.59154
-0.885047,1.07503,-0.550152,4.63477
-1.07657,1.91562,-0.0434086,4.73145
-0.184476,1.55673,-0.0355129,4.87329
-1.03914,1.24282,-1.10476,4.94478
-0.692167,1.98022,0.954356,5.68887
-0.470272,1.61645,0.278566,5.76512
0.478515,1.55764,-0.972536,5.923
-1.95484,0.399378,-0.805612,5.9386
-0.557671,2.003,-0.942661,5.95688
1.23523,1.07053,-1.85419,5.97689
1.38197,1.15979,1.31787,6.45124
0.0819345,1.7746,1.54143,6.45535
1.84099,1.95862,-0.262406,6.46613
-1.58136,0.160109,-1.46246,6.4866
-0.442748,1.40505,1.47232,6.59345
-1.42027,1.77802,-1.03421,6.63651
-1.06584,1.98683,1.57173,6.75568
-0.692167,1.32572,-2.0599,6.77215
1.57085,1.56211,-0.895108,6.83267
1.79914,0.541872,-1.90227,6.97765
gbest_X1,gbest_X2,gbest_X3,gbest
-0.861474,1.03198,0.0801258,3.29733
