X1,X2,X3,fitness_value
-1.518,1.2971,-1.368,7.07455
6.07196,2.09248,1.75293,11.6519
1.65,6.44,-0.77,12.855
6.54256,3.3815,-1.34339,13.8207
-1.7015,7.6274,0.56244,14.0979
1.5596,8.156,0.7294,14.2341
2.02908,7.0772,-8.12402,14.7163
8.07662,-2.68362,-6.7488,15.8413
-0.61,10.34,2.8,16.2074
-0.161,-11.5976,-2.93188,16.4633
-2.1784,-0.63276,-11.9771,16.5384
11.99,3.7088,-7.11215,17.2864
-9.17956,5.64473,-8.20948,17.5113
10.645,-7.1767,6.13974,17.6816
-5.3404,11.7798,-5.2784,17.8945
-12.4842,-1.024,-8.226,18.1249
-15.95,-10.15,-2.07,18.2354
0.7984,6.5412,12.5435,18.2428
-13.8142,11.6883,1.89145,18.9696
-10.204,12.4904,-5.824,19.0416
2.98,-18.82,2.33,19.1725
-2.12696,-9.3176,-15.6389,19.4209
17.0516,-9.0023,-14.7422,19.6222
0.4536,17.9162,5.5055,19.7283
-15.6807,-6.30145,-9.52172,20.027
22,17.81,4.85,20.0731
20.95,-25.04,6.19,20.1433
-1.42,18.4,5.54,20.1439
-16.68,-8.42,-8.31,20.2592
18.178,-7.512,-7.461,20.3555
gbest_X1,gbest_X2,gbest_X3,gbest
-1.518,1.2971,-1.368,7.07455
