X1,X2,X3,fitness_value
-0.0626058,0.276114,-0.127417,1.79757
-0.038797,0.284312,-0.191342,2.04811
0.0609053,0.273655,-0.198781,2.05548
0.0522236,0.270516,-0.210762,2.07871
0.0674409,0.269708,-0.20817,2.08644
-0.0165018,0.267973,-0.229351,2.11646
0.00362287,0.273873,-0.235447,2.16653
-0.0441435,0.267856,-0.236484,2.16715
-0.0719324,0.27172,-0.22877,2.18966
0.00310795,0.258747,-0.259285,2.20278
0.0106937,0.280798,-0.240045,2.2183
0.0141091,0.34389,-0.172846,2.23578
-0.0110778,0.259058,-0.26626,2.23587
0.0159302,0.261748,-0.271679,2.27226
0.0126087,0.293159,-0.239933,2.27253
0.0382884,0.258787,-0.272013,2.27499
-0.000192506,0.272991,-0.268617,2.30401
-0.0342431,0.300423,-0.237199,2.30419
-0.0193714,0.274756,-0.267416,2.31065
-0.0351525,0.267856,-0.272626,2.31317
0.0339356,0.263396,-0.280156,2.32531
-0.188887,0.304468,-0.138875,2.33112
0.0678056,0.264374,-0.272034,2.33328
0.028822,0.271944,-0.275928,2.33953
-0.0148292,0.300752,-0.249388,2.34421
0.0157775,0.269084,-0.281696,2.34529
0.0343902,0.268288,-0.283002,2.35771
0.0316836,0.26733,-0.284911,2.35975
0.0233853,0.298106,-0.255606,2.36188
0.0201935,0.319697,-0.235635,2.37062
gbest_X1,gbest_X2,gbest_X3,gbest
-0.0626058,0.276114,-0.127417,1.79757
