X1,X2,X3,fitness_value
-0.00323196,0.262477,-0.136122,1.69777
-0.00130341,0.26176,-0.137528,1.69891
-0.0106206,0.262478,-0.136193,1.69956
-0.00918697,0.263113,-0.135603,1.70046
-0.0151124,0.262741,-0.135704,1.70093
-0.00708376,0.262551,-0.136777,1.70119
-0.0110908,0.262778,-0.136196,1.70137
-0.0129302,0.263041,-0.135655,1.70148
-0.010911,0.262479,-0.136732,1.70165
-0.00765907,0.263431,-0.135576,1.70173
-0.0151124,0.262916,-0.135682,1.70181
-0.00752454,0.263113,-0.136093,1.70185
-0.0136432,0.263118,-0.135589,1.70195
-0.0121541,0.263184,-0.135677,1.70206
-0.0137112,0.263208,-0.135502,1.70215
-0.0133404,0.262754,-0.13626,1.7023
0.00094086,0.261379,-0.13902,1.70239
0.00094086,0.261379,-0.13902,1.70239
-0.0105358,0.263213,-0.135924,1.70259
-0.0091092,0.263251,-0.135999,1.70266
-0.0124752,0.263284,-0.135668,1.7027
-0.013135,0.26287,-0.136236,1.70277
-0.0089697,0.262305,-0.137515,1.70304
-0.0120862,0.263503,-0.135502,1.70315
-0.00829672,0.262964,-0.136678,1.70338
-0.0136651,0.263083,-0.136075,1.70355
-0.0135577,0.263476,-0.135502,1.70356
-0.0143666,0.262714,-0.136555,1.70359
-0.0137294,0.263456,-0.135561,1.70374
-0.014628,0.262756,-0.136544,1.70389
gbest_X1,gbest_X2,gbest_X3,gbest
-0.00323196,0.262477,-0.136122,1.69777
