X1,X2,X3,pbest
-0.0146495,0.00449211,-0.0494901,0.0314743
0.000152261,-0.000111412,0.00231661,0.0054636
29.9904,3.03767,24.8868,3.43435
-0.000187569,0.000862885,0.00132088,0.00371412
-0.000277908,0.000814496,0.0033889,0.00829176
-0.000947006,-0.0142938,0.00441896,0.0151755
0.629427,0.115006,-0.327359,3.43716
-6.76729e-05,0.000550974,-0.000158503,0.00133913
0.00747954,-0.0307574,0.00450597,0.018996
-0.000550762,0.00131251,0.00642269,0.00946516
1.10608,1.49233,0.081066,5.33636
-0.000418872,0.000916856,0.000150676,0.0023722
-0.00195689,0.00434961,0.00687098,0.0104868
18.49,-23.2023,-21.3017,10.4158
-0.00032151,0.000976358,0.00333543,0.00827658
-0.00120933,0.00119044,-3.04583e-06,0.00397006
-31.607,1.2094,8.09587,6.21843
-0.000270819,-6.53127e-05,0.00726706,0.0101449
-0.00029227,0.00167586,-0.000889715,0.00449895
-0.0343523,-0.304394,-1.6319,2.1804
-0.0483175,0.0481748,-0.033915,0.260919
2.14634,3.94488,-3.51027,2.39327
-0.000176677,0.000827267,0.00141216,0.0038497
-0.000213728,0.00221427,0.00197183,0.00702197
-0.0086923,0.107223,0.320179,1.7136
0.52296,-0.302174,0.583045,0.234467
4.62006,6.79835,-11.69,6.08752
4.55507,-8.16796,0.183659,6.8452
-0.00017347,0.000850941,0.00110882,0.00328784
-0.000803046,-0.00754007,0.00237354,0.0194697
gbest_X1,gbest_X2,gbest_X3,gbest
-6.76729e-05,0.000550974,-0.000158503,0.00133913
