X1,X2,X3,pbest
0.0153588,-0.021797,0.171834,0.847171
0.00851479,-0.0219882,-0.00222316,0.0646208
-13.0915,-0.923746,-6.65879,3.43435
0.00778132,-0.0323277,0.0109848,0.102488
0.00054237,0.025705,0.273715,1.49754
0.00666203,-0.032683,0.0105603,0.102374
-4.3143,-0.856942,4.37532,5.67419
0.0050055,-0.0301049,0.00385202,0.0877345
0.00356883,-0.0275273,-0.00100335,0.0777729
0.00895966,-0.0352138,0.00825563,0.110497
-13.9791,-16.4626,-0.586727,11.3129
0.00817797,-0.0244614,0.0184513,0.0910032
0.0179051,-0.0385923,0.0118621,0.136268
-19.6675,1.94472,-7.36681,10.4158
-0.00159259,-0.0256591,-0.020803,0.0956833
0.00512855,-0.0301697,0.00440354,0.0882688
22.1983,-29.78,-10.9784,6.21843
0.00398432,-0.0253254,0.0037779,0.0717159
0.000380558,-0.0207966,-0.0189784,0.0790452
-0.166004,-1.17873,-7.04508,2.1804
-0.500079,0.484486,-0.426137,4.13571
-0.810848,-1.58142,-12.9276,2.39327
0.0050055,-0.0301049,0.00385202,0.0877345
0.0108199,-0.195856,-0.25037,1.88209
0.0124296,-0.152787,-0.386067,2.3098
-0.143696,0.0413084,-0.146069,0.234467
-15.1938,20.7024,13.853,6.08752
1.48502,-2.57388,0.85291,6.8452
-0.00116619,-0.0321505,-0.261207,1.42721
0.153154,2.1901,-0.836614,5.84516
gbest_X1,gbest_X2,gbest_X3,gbest
0.00851479,-0.0219882,-0.00222316,0.0646208
