X1,X2,X3,pbest
-4.1104e-09,2.66163e-09,8.66656e-09,1.43869e-08
-3.9591e-09,-5.09173e-10,2.10509e-09,1.04218e-08
-1.47742e-09,8.9832e-09,-1.09012e-08,3.27998e-08
-4.10997e-09,-7.92587e-10,1.58133e-09,1.03333e-08
-2.34501e-09,-6.65411e-10,5.16603e-10,5.7544e-09
-7.41837e-09,-2.13554e-08,3.07568e-09,5.26901e-08
0.730032,0.13621,-0.384002,0.0164001
-3.9211e-09,-4.51292e-10,2.28519e-09,1.05327e-08
-4.21204e-06,1.26584e-05,2.04241e-07,6.32008e-06
0.0119007,-0.0273067,0.0422982,0.000404329
-5.79635e-09,-6.86953e-09,-9.92744e-09,1.93683e-08
-3.3754e-09,-2.49646e-09,-1.3351e-09,1.0174e-08
4.03076e-09,-1.75113e-08,-2.7965e-08,7.67659e-08
4.13208e-07,1.41571e-07,1.31872e-08,2.30879e-07
-3.9918e-09,-5.29901e-10,2.20152e-09,1.05986e-08
-6.83396e-09,-6.57445e-09,-9.84715e-09,1.89699e-08
4.26075e-09,2.52838e-07,-1.7121e-06,1.90363e-07
-3.87808e-09,-3.90646e-10,2.40547e-09,1.05776e-08
-3.90791e-09,-4.27511e-10,2.33971e-09,1.0565e-08
-3.89742e-09,-4.02423e-10,2.32989e-09,1.05275e-08
-3.99913e-09,-5.04624e-10,2.17832e-09,1.05812e-08
1.90158e-07,-6.07551e-08,2.37028e-06,5.4934e-06
-3.93515e-09,-2.28609e-09,-7.76621e-10,1.0662e-08
-3.92777e-09,-4.04676e-10,2.28268e-09,1.05329e-08
-3.81584e-09,-3.62946e-10,2.47408e-09,1.05359e-08
1.74,-7.47,3.61,0.234467
2.41619e-06,-5.32297e-05,0.000106717,4.39062e-06
-1.05515e-05,-8.15253e-06,-8.24606e-06,1.66308e-06
-4.60956e-09,-4.14902e-10,1.22769e-09,1.1058e-08
-6.15478e-09,-3.54456e-09,-4.12167e-09,1.88951e-08
gbest_X1,gbest_X2,gbest_X3,gbest
-2.34501e-09,-6.65411e-10,5.16603e-10,5.7544e-09
