X1,X2,X3,pbest
-1.05779e-09,-1.26986e-08,-2.45917e-08,1.43869e-08
-2.61849e-09,-4.6046e-10,1.14398e-09,6.68419e-09
-2.48332e-09,-7.28635e-09,8.40575e-09,2.63226e-08
-2.3349e-09,-5.65395e-10,6.90112e-10,5.77243e-09
-1.87601e-09,-5.32329e-10,4.13283e-10,4.60352e-09
3.29882e-09,2.05715e-08,-2.19697e-09,4.83815e-08
-1.24636,-0.232546,0.655596,0.0164001
-1.73826e-10,-7.63578e-10,-1.49679e-09,3.9012e-09
7.89089e-06,-2.3997e-05,-3.29393e-07,6.32008e-06
-0.0251604,0.0577743,-0.0894806,0.000404329
-4.55399e-09,-3.69395e-09,-4.23974e-09,1.67108e-08
-1.66993e-09,-1.66119e-10,7.83623e-10,4.27727e-09
-3.02365e-09,2.49993e-09,5.53998e-09,1.56773e-08
-4.51504e-07,-1.52958e-07,-9.95357e-09,2.30879e-07
-1.38197e-09,-5.72982e-10,-9.2193e-11,3.46152e-09
-1.13256e-09,7.34597e-09,1.80333e-08,1.89699e-08
-9.3543e-08,-6.9255e-07,4.88463e-06,1.90363e-07
-2.05998e-09,-4.99357e-10,6.39947e-10,5.11332e-09
-7.50723e-10,-7.03618e-10,-8.99355e-10,3.15595e-09
-2.65222e-09,-4.00835e-10,1.31992e-09,6.90396e-09
-3.16622e-09,-4.06915e-10,1.70942e-09,8.36266e-09
1.05926e-07,-3.41826e-08,1.32748e-06,3.07647e-06
-2.19404e-09,-8.56465e-10,1.54638e-10,5.45098e-09
-2.93251e-10,-7.93064e-10,-1.35279e-09,3.6842e-09
-1.05234e-09,-7.0171e-10,-6.82907e-10,3.31958e-09
-1.86639,7.59956,-3.75042,0.234467
-5.85973e-06,0.000126023,-0.00025276,4.39062e-06
3.06956e-05,2.25647e-05,2.44413e-05,1.66308e-06
-1.15135e-09,-6.12492e-10,1.85736e-10,3.04215e-09
-2.78176e-09,-3.46378e-10,1.62869e-09,7.48717e-09
gbest_X1,gbest_X2,gbest_X3,gbest
-1.15135e-09,-6.12492e-10,1.85736e-10,3.04215e-09
