X1,X2,X3,pbest
0.0696934,-0.0340167,0.205346,0.0314743
0.00014178,-0.000106595,4.52699e-05,0.000423368
-5.18718,-1.60684,-3.53355,3.43435
3.49475e-05,0.000205227,1.29045e-06,0.000481552
0.000206474,-0.000223938,-0.00152362,0.00363113
0.00174746,0.025013,-0.0123239,0.0151755
-0.0380128,-0.00702513,0.0199251,0.117039
6.79234e-05,1.05997e-05,2.14619e-07,0.000158846
-0.0245658,0.101311,-0.0107426,0.018996
0.000134613,-0.000446205,0.000691405,0.00193797
-0.120959,-0.163406,-0.008784,0.897607
7.20936e-05,-0.000110488,0.000118271,0.00040974
0.0154803,-0.0298712,-0.0498246,0.0104868
-4.68,-19.42,27.04,10.4158
9.98955e-05,-1.65613e-05,3.30479e-05,0.000246188
4.93759e-05,3.50869e-05,-4.51922e-05,0.000174632
-1.71237,-2.09481,-1.06342,6.21843
-0.000295059,0.00917006,-0.0407691,0.0101449
8.04994e-05,4.23994e-05,-5.7675e-05,0.000248982
0.0845098,0.505031,3.28945,2.1804
0.0129419,-0.012261,0.0101035,0.0547638
-8.86334,-16.5648,16.2696,2.39327
-0.000123725,0.000192169,0.000700685,0.00163025
0.000109662,-2.09098e-05,-4.90146e-05,0.000281834
0.00426847,-0.0523076,-0.156681,0.79572
-0.470637,0.201885,-0.491707,0.234467
0.00199889,-0.166504,0.3516,2.24477
0.00332781,-0.00551672,0.00228571,0.0166168
8.09663e-05,5.08932e-05,-6.74497e-05,0.000270504
9.21002e-05,0.000244551,-0.000108505,0.000654868
gbest_X1,gbest_X2,gbest_X3,gbest
6.79234e-05,1.05997e-05,2.14619e-07,0.000158846
