X1,X2,X3,pbest
2.1233e-06,4.60203e-06,5.32147e-06,1.69723e-05
2.6333e-06,2.01721e-06,3.2811e-06,1.07754e-05
0.00113765,0.0062131,-0.00954236,0.0287508
-8.74951e-08,2.52113e-06,4.18437e-06,1.12841e-05
1.17246e-06,2.32929e-06,3.71706e-06,1.04864e-05
-0.00289628,-0.0408556,0.0251668,0.0151755
0.00648975,0.00121387,-0.00340579,0.0164001
1.49968e-06,2.24529e-06,3.64337e-06,1.04731e-05
-0.00092605,0.00364315,0.000170794,0.00894134
-3.18981e-05,9.80498e-05,-0.000142989,0.000404329
2.79863e-06,1.9826e-06,3.23066e-06,1.08816e-05
4.4352e-06,1.63785e-06,2.73466e-06,1.26142e-05
-9.61283e-05,0.00015855,0.000282567,0.000782532
-0.157753,-0.0595654,-0.0173907,0.825976
3.56286e-06,1.98532e-06,2.80246e-06,1.14289e-05
3.91949e-07,2.47054e-06,3.98278e-06,1.08619e-05
0.000193129,-2.47437e-05,0.000187893,0.000626182
-3.38765e-05,0.000172199,0.000618209,0.00149144
1.25788e-06,2.30755e-06,3.69701e-06,1.04757e-05
0.00035569,0.00113395,0.0108374,0.0272865
-0.000222067,0.000213942,-0.000171157,0.000816677
2.64567,15.99,28.8664,2.39327
0.000121368,-0.000751343,-0.00020959,0.00144065
8.63066e-07,2.48981e-06,3.69883e-06,1.04886e-05
6.9298e-05,-0.00088207,-0.00264681,0.00567745
0.335375,-0.0344633,0.299514,0.234467
-1.80066e-05,0.00160121,-0.0033737,0.00887188
2.34778e-07,2.55625e-06,3.98768e-06,1.09527e-05
1.82745e-06,2.18561e-06,3.5274e-06,1.04717e-05
3.08796e-06,1.92203e-06,3.14238e-06,1.1101e-05
gbest_X1,gbest_X2,gbest_X3,gbest
1.82745e-06,2.18561e-06,3.5274e-06,1.04717e-05
