X1,X2,X3,pbest
0.0608687,-0.0293812,0.643149,2.28159
-0.0223631,-0.092784,0.00710712,0.374712
-11.6388,-1.02145,-7.32954,3.43435
0.0159614,-0.0509616,0.0553852,0.279814
0.0751226,-0.866916,-3.54917,2.57305
0.0169003,-0.0473352,0.0496365,0.249639
-1.55756,-0.33449,1.99978,5.67419
0.0152366,-0.0516631,0.0394739,0.231679
0.0165725,-0.0424861,0.0551797,0.254051
0.0108926,-0.0336582,0.0976279,0.419556
-10.9384,-12.9284,-0.433377,11.3129
0.0141653,-0.0694051,0.0339478,0.287351
-0.0394681,-0.0148854,0.0942752,0.416927
-16.3414,1.60791,-6.27647,10.4158
0.0142538,-0.0493459,0.0613371,0.294875
0.0160839,-0.0499,0.0425952,0.23525
16.4633,-26.79,-9.23064,6.21843
0.0103994,-0.0666268,-0.00202328,0.234273
0.0198116,-0.0421427,0.056329,0.261192
-0.0519613,-0.528654,-2.72742,2.1804
-0.79258,0.773852,-0.625136,4.54317
-0.190371,-0.459951,-3.2256,2.39327
0.0364239,-0.0648751,0.13506,0.729228
-0.00217706,-0.335857,-1.0797,2.56169
0.062347,-0.60403,-1.27222,2.93026
-0.053252,-0.011535,-0.0396616,0.234467
-4.82769,6.59586,4.82018,6.08752
3.29269,-5.86613,0.603061,6.8452
0.0164866,-0.0435923,0.401292,2.16579
-3.54,-18.13,-1.69,11.4061
gbest_X1,gbest_X2,gbest_X3,gbest
0.0152366,-0.0516631,0.0394739,0.231679
