X1,X2,X3,pbest
-0.00970127,0.00390552,-0.0307185,0.0314743
9.12668e-05,-5.01174e-05,2.26993e-05,0.000246309
8.20419,2.77859,6.62585,3.43435
6.88482e-05,-7.71561e-05,-3.01672e-07,0.000239001
-3.98758e-05,0.000167966,0.00103638,0.00244599
-0.00198818,-0.0311989,0.0113972,0.0151755
0.0287325,0.00535841,-0.0150879,0.0950568
5.43388e-05,8.4798e-06,1.71696e-07,0.000127063
0.0564193,-0.229236,0.014795,0.018996
6.32262e-06,0.000337379,-0.000497486,0.00139466
0.18204,0.24574,0.0131507,0.897607
5.6257e-05,-4.72207e-05,5.44777e-05,0.000211335
-0.019963,0.0394974,0.0653951,0.0104868
0.902316,18.0848,-24.1965,10.4158
4.85838e-05,1.33688e-05,-5.73829e-06,0.000117168
6.21287e-05,-1.80479e-06,1.92426e-05,0.000150337
5.70462,2.58779,4.65426,6.21843
0.000353499,-0.0124519,0.0619277,0.0101449
4.47811e-05,-1.5688e-05,4.41678e-05,0.000149781
-0.112817,-0.77946,-4.70666,2.1804
-0.015137,0.014489,-0.0119217,0.0547638
10.9381,20.1703,-18.3269,2.39327
-4.35924e-05,0.000598669,0.000158605,0.00144065
2.09482e-05,3.36875e-05,3.9555e-05,0.000129429
-0.00355813,0.0450021,0.134746,0.646868
0.140715,-0.078901,0.155598,0.234467
-0.000409092,0.0399721,-0.0843837,0.363092
0.0012931,-0.0020919,0.00086866,0.00614415
5.98168e-05,2.5403e-05,-2.82473e-05,0.000163735
4.27339e-05,-0.000103817,5.23573e-05,0.000286353
gbest_X1,gbest_X2,gbest_X3,gbest
4.85838e-05,1.33688e-05,-5.73829e-06,0.000117168
