X1,X2,X3,pbest
-4.49446e-08,-1.07892e-08,9.49502e-08,2.4388e-07
-5.64772e-08,-5.0367e-08,8.16855e-08,2.57154e-07
-7.08559e-06,-3.85813e-05,5.94126e-05,0.000164505
-1.58377e-07,3.43055e-07,1.10512e-07,5.37684e-07
-5.7763e-08,-5.02274e-08,8.06938e-08,2.56862e-07
-6.55653e-07,-1.02381e-05,2.35934e-06,2.43128e-05
-0.0870255,-0.0162379,0.0457726,0.0164001
-6.7235e-08,-1.18187e-07,6.95e-08,3.52658e-07
8.79791e-07,-2.95466e-06,9.59645e-08,6.32008e-06
0.000845071,-0.0019492,0.0030166,0.000404329
-7.4454e-07,2.18764e-07,2.35521e-07,1.87286e-06
-7.0947e-08,-3.70846e-08,7.01141e-08,2.45761e-07
-0.000296238,0.000478869,0.000854379,0.000782532
0.00075961,0.000286751,8.38244e-05,0.00189687
1.12224e-08,-2.29356e-07,1.67927e-07,4.82115e-07
-5.82354e-08,-5.1927e-08,7.99204e-08,2.57941e-07
-5.44081e-08,8.1018e-09,8.71248e-08,2.37954e-07
-2.46593e-07,8.72975e-07,3.56564e-06,8.49705e-06
-4.1011e-08,1.68966e-07,1.18688e-07,4.86174e-07
-5.12041e-08,-1.9073e-08,2.7334e-07,6.43742e-07
-5.82354e-08,-5.1927e-08,7.99204e-08,2.57941e-07
-0.00504449,0.00156564,-0.0615226,0.208626
-2.81124e-06,7.74083e-05,2.0046e-05,0.000184892
-3.66224e-08,-2.18401e-07,1.02919e-07,5.63953e-07
-9.19432e-07,1.0211e-05,3.09313e-05,7.52733e-05
-2.9405,0.30174,-2.62586,0.234467
-8.96677e-09,-1.11868e-06,2.25121e-06,4.39062e-06
-8.76382e-07,-3.46622e-07,-6.79358e-07,1.66308e-06
-1.17743e-07,-1.15242e-07,-6.57827e-09,3.80787e-07
8.3448e-08,-4.18223e-07,1.93647e-07,7.08869e-07
gbest_X1,gbest_X2,gbest_X3,gbest
-5.44081e-08,8.1018e-09,8.71248e-08,2.37954e-07
