X1,X2,X3,pbest
0.0144274,-0.00536363,0.0463108,0.0314743
-0.00157405,0.00507348,-0.00364644,0.0156167
-26.7391,-2.39784,-18.9785,3.43435
0.000135639,0.000765063,-0.00391543,0.00950146
2.05239e-05,0.0011465,-0.00379598,0.00943681
0.000358432,0.00426399,-0.0055371,0.0151755
11.4887,-4.08041,4.06025,5.67419
0.000223982,-0.000186186,-0.00389448,0.00928977
-0.00181447,0.00887319,-0.00476176,0.018996
0.000160455,0.000602103,-0.00392785,0.00946516
-1.58058,-2.12962,-0.112838,6.78854
-0.00196971,0.0015345,-0.00545786,0.0145001
0.00134757,-0.00200533,-0.0036685,0.0104868
18.5754,13.1556,12.6597,10.4158
0.000135639,0.000765063,-0.00391543,0.00950146
-0.00206658,0.00166993,-0.000599449,0.00642191
27.1219,-2.58608,-5.61696,6.21843
-0.000134337,0.00184016,-0.00383282,0.0101449
-0.000529469,0.00323452,-0.00387328,0.0121747
0.131229,0.625244,4.63836,2.1804
0.0460755,-0.04444,0.0350628,0.260919
-8.91106,-16.4431,15.032,2.39327
-0.000163375,0.00145823,-0.0036696,0.00940424
-0.000360616,0.00593271,0.00446822,0.0181537
0.00752755,-0.0956386,-0.288678,1.7136
-1.11225,0.591492,-1.21338,0.234467
-2.30813,-4.19,-26.94,6.08752
7.9626,-14.3571,-0.328111,6.8452
-0.000216837,0.00106368,0.00138602,0.00412081
-0.00218426,-0.0251582,0.00533828,0.071385
gbest_X1,gbest_X2,gbest_X3,gbest
-0.000216837,0.00106368,0.00138602,0.00412081
