X1,X2,X3,pbest
-7.02169e-09,2.01164e-08,4.66828e-08,1.43869e-08
-1.18517e-09,-4.62628e-10,3.21073e-10,3.03027e-09
-1.8801e-09,-5.29517e-09,6.067e-09,1.90972e-08
-4.23992e-10,-5.09775e-10,-6.32493e-11,1.53821e-09
-1.21094e-09,-4.57929e-10,2.39607e-10,3.04061e-09
2.35963e-10,5.01783e-09,-4.70916e-10,1.16519e-08
2.08328,0.388699,-1.09582,0.0164001
-1.82041e-09,-3.50995e-10,1.69651e-09,3.9012e-09
-2.26338e-06,6.70396e-06,1.2906e-07,6.32008e-06
0.0508911,-0.116816,0.180937,0.000404329
-2.00992e-09,-1.47606e-09,-1.26756e-09,6.46025e-09
-7.13651e-10,-6.68543e-10,-9.0566e-11,2.26798e-09
9.88659e-10,-3.66466e-09,-5.31274e-09,1.50789e-08
2.13866e-07,7.22927e-08,5.2231e-09,2.30879e-07
-8.93407e-10,-4.94735e-10,1.8194e-10,2.3956e-09
-1.30262e-09,-4.94466e-09,-9.60654e-09,1.89699e-08
1.44081e-09,2.96225e-07,-1.99153e-06,1.90363e-07
-1.15732e-09,-4.60579e-10,2.66684e-10,2.94179e-09
-9.93195e-10,-4.73591e-10,3.43905e-10,2.66233e-09
1.29523e-10,-6.38154e-10,-6.45344e-10,2.11721e-09
-7.19595e-10,-5.10551e-10,-3.77949e-12,2.03764e-09
-4.16104e-08,1.22666e-08,-5.04223e-07,1.16876e-06
-1.69267e-09,-6.70533e-10,1.25576e-10,4.21458e-09
-1.47027e-09,-3.74428e-10,1.13325e-09,3.6842e-09
-8.91378e-10,-5.16759e-10,-1.12004e-10,2.39348e-09
3.76165,-15.513,7.61674,0.234467
1.25003e-05,-0.000271091,0.000543637,4.39062e-06
-2.11749e-05,-1.6244e-05,-1.65969e-05,1.66308e-06
-9.21081e-10,-4.89994e-10,1.48589e-10,2.43372e-09
-6.27607e-10,-5.37894e-10,-1.11144e-10,1.92606e-09
gbest_X1,gbest_X2,gbest_X3,gbest
-4.23992e-10,-5.09775e-10,-6.32493e-11,1.53821e-09
