X1,X2,X3,pbest
-0.0345665,0.0135852,-0.109764,0.0314743
-2.70428e-05,0.000363404,-0.000286562,0.00107442
15.3848,5.50191,13.6988,3.43435
3.16062e-05,0.000299707,1.72478e-05,0.000698739
-0.000116574,0.000512203,0.00245539,0.00591073
-0.00135219,-0.0219824,0.00799521,0.0151755
0.0341125,0.0063633,-0.0179138,0.117039
0.000142544,0.000158998,-0.000265059,0.00078812
0.0132796,-0.0536528,0.0036813,0.018996
5.39749e-05,0.00047421,-0.000717853,0.00200397
0.106276,0.143429,0.00758258,0.897607
0.000108407,0.000194562,-0.000235007,0.000749603
-0.00598708,0.0122214,0.02001,0.0104868
22.2588,-26.2713,-24.3158,10.4158
3.13521e-05,0.000263573,-0.000396104,0.00110519
0.000359986,0.000113937,-0.000176116,0.00096527
6.57215,-0.0446328,6.12824,6.21843
7.15797e-05,-0.0022962,0.0136845,0.0101449
0.000100624,5.29993e-05,-7.20937e-05,0.000311292
-0.0892317,-0.579201,-3.61375,2.1804
-0.230063,0.226383,-0.167661,0.260919
7.1586,13.3555,-12.9915,2.39327
0.000369341,-0.000144066,-0.00106994,0.00163025
-3.19318e-05,0.000340769,-0.000111459,0.000833576
-0.00488506,0.0623744,0.186384,1.00538
0.514393,-0.233791,0.543325,0.234467
0.0080939,-0.693892,1.46517,5.2347
-0.162265,0.278009,-0.117241,2.05617
0.000108407,0.000194562,-0.000235007,0.000749603
-0.000189397,-0.00500079,0.00119867,0.012354
gbest_X1,gbest_X2,gbest_X3,gbest
0.000100624,5.29993e-05,-7.20937e-05,0.000311292
