X1,X2,X3,pbest
0.032237,-0.0154039,0.0947111,0.0314743
-7.61317e-05,0.000507018,-0.000374314,0.00147317
-17.8,-6.05899,-14.51,3.43435
-0.000104495,0.000571782,0.000494537,0.00177279
0.00018553,0.000140363,-0.00417084,0.00829176
0.00136465,0.0188575,-0.0121512,0.0151755
-0.566599,-0.102569,0.294354,3.27906
-5.41384e-05,0.000440779,-0.000126802,0.00107036
-0.0121209,0.0517608,-0.0123711,0.018996
0.000609841,-0.000523766,-0.0093046,0.00946516
0.884862,1.19386,0.0648528,3.91832
0.000135509,0.000243202,-0.000293759,0.000937586
0.00393938,-0.00721285,-0.0127034,0.0104868
-15.1766,14.6241,13.949,10.4158
-1.86012e-05,0.000381225,-0.000615953,0.00168276
0.000516689,0.000121044,-0.000204531,0.00131916
-13.54,-4.145,-11.553,6.21843
0.000118018,0.00311071,-0.0152196,0.0101449
0.000103079,-0.000346642,0.000385046,0.00122489
0.160564,0.878264,6.00877,2.1804
0.131591,-0.128588,0.0967937,0.260919
-3.41759,-6.50092,7.00639,2.39327
-9.33799e-05,0.000540245,0.000438635,0.00163025
-5.41384e-05,0.000440779,-0.000126802,0.00107036
0.0344477,-0.430429,-1.29341,1.7136
-0.412264,0.185011,-0.434815,0.234467
-3.0003,-5.46373,9.8001,6.08752
0.902209,-1.54317,0.649741,5.87924
8.75895e-07,0.000284796,-0.00078581,0.00194266
0.000490038,0.00642815,-0.00200052,0.0163972
gbest_X1,gbest_X2,gbest_X3,gbest
0.000135509,0.000243202,-0.000293759,0.000937586
