X1,X2,X3,pbest
0.00852647,-0.00693743,0.0187133,0.0314743
4.1428e-05,6.88586e-06,-2.88438e-06,9.72464e-05
-17.0543,-5.37156,-12.0051,3.43435
4.29199e-05,-7.40994e-06,-3.50331e-06,0.000100944
0.000118481,-0.000128442,-0.000942495,0.00223
0.00127046,0.0176959,-0.0107086,0.0151755
-0.0206135,-0.00383773,0.0108545,0.0643934
3.82915e-05,1.11839e-05,-5.18163e-06,9.29278e-05
-0.0307568,0.126553,-0.0128045,0.018996
5.15454e-05,-8.6508e-05,0.000142934,0.000404329
0.0165047,0.0222256,0.00106561,0.077552
4.30106e-05,-2.20233e-05,2.7926e-05,0.000128944
0.0280445,-0.0550829,-0.0913565,0.0104868
-6.47655,-19.9042,28.1927,10.4158
3.8867e-05,1.0695e-05,-4.59063e-06,9.37267e-05
2.47803e-05,2.64756e-05,-3.05707e-05,0.000109574
1.20184,-0.169001,1.16135,4.69502
-0.000269706,0.0125125,-0.0620145,0.0101449
3.93994e-05,1.4763e-05,-1.15775e-05,0.000100812
0.18701,1.10372,7.24027,2.1804
0.0165138,-0.0156924,0.0129223,0.0547638
-28.3312,-22.49,-18.52,2.39327
0.000147635,-0.00067996,-0.000198515,0.00144065
3.77616e-05,1.15078e-05,-2.7789e-06,9.14197e-05
0.00335705,-0.0413789,-0.123976,0.576472
-0.0979227,0.0400453,-0.101419,0.234467
0.000560618,-0.0455423,0.0961863,0.363092
0.000287769,-0.000410359,0.000170289,0.00122744
4.42589e-05,1.64715e-05,-1.5395e-05,0.000114753
3.76971e-05,-1.27421e-05,7.02849e-06,9.33479e-05
gbest_X1,gbest_X2,gbest_X3,gbest
3.77616e-05,1.15078e-05,-2.7789e-06,9.14197e-05
