X1,X2,X3,pbest
0.00090555,-0.00240849,-0.00195201,0.00764392
2.75695e-05,1.2534e-05,-2.14718e-06,7.0132e-05
-4.37,11.257,26.0802,3.43435
2.91776e-05,1.29898e-05,-2.07824e-06,7.3933e-05
4.63531e-05,-1.87838e-05,-0.000190166,0.000454792
-0.00279337,-0.0423905,0.0191846,0.0151755
0.0227466,0.00424337,-0.0119453,0.0643934
3.05908e-05,8.97305e-06,-3.95309e-06,7.42052e-05
0.0302011,-0.12167,0.00448053,0.018996
1.53228e-05,0.000115063,-0.000159593,0.000404329
-0.00458054,-0.00621074,-0.000301372,0.0188941
2.75848e-05,2.59718e-05,-1.75756e-05,9.64842e-05
-0.00285907,0.00589447,0.00964057,0.0104868
8.23303,-28.98,-21.62,10.4158
2.91702e-05,9.9702e-06,-5.2009e-07,7.12189e-05
2.91708e-05,1.04036e-05,-4.44647e-06,7.2274e-05
0.432679,-0.0608352,0.418086,3.31507
-8.58109e-05,-0.000235441,0.00624281,0.0101449
2.92594e-05,7.31821e-06,2.88006e-06,6.99862e-05
-0.0210959,-0.280993,-1.28219,2.1804
0.00333452,-0.00311551,0.00257451,0.0125877
5.13117,4.03842,3.71812,2.39327
-0.000263626,0.00198169,0.000548221,0.00144065
3.02093e-05,9.20622e-06,-2.22312e-06,7.31313e-05
-0.00189498,0.0240157,0.0719022,0.273761
0.0445749,-0.022194,0.0479749,0.234467
-0.000908862,0.0822782,-0.173718,0.363092
-6.47936e-05,0.000169516,-6.79889e-05,0.000448216
2.839e-05,7.81639e-06,1.30938e-06,6.80862e-05
3.02441e-05,2.23012e-05,-7.51911e-06,8.85273e-05
gbest_X1,gbest_X2,gbest_X3,gbest
2.839e-05,7.81639e-06,1.30938e-06,6.80862e-05
