X1,X2,X3,pbest
0.0581788,-0.0380573,0.587484,2.28159
-0.00209857,-0.0569564,0.0192797,0.201843
7.17006,0.616461,5.03543,3.43435
0.011595,-0.0419057,0.0185319,0.148333
0.0222729,-0.186723,-0.501957,2.57305
0.0108584,-0.0447927,0.023449,0.166228
5.81331,1.0759,-5.81221,5.67419
0.0121893,-0.0413304,0.0315791,0.173338
0.0113878,-0.0468366,0.0221556,0.171716
0.0135794,-0.047092,0.0129699,0.162037
22.9437,26.8161,1.01346,11.3129
0.0131536,-0.0253626,0.0365526,0.144951
0.0264125,-0.0508926,0.0173308,0.200862
10.372,-1.20332,6.36279,10.4158
0.0123662,-0.0417475,0.0276437,0.165704
0.0124096,-0.0408721,0.0323907,0.174106
-11.9817,19.391,7.14399,6.21843
0.00909347,-0.0509073,0.00502093,0.167096
0.0101763,-0.0455194,0.0241629,0.169587
0.145594,0.778533,5.40339,2.1804
0.771537,-0.817314,0.656313,4.51239
0.44988,0.735497,6.92926,2.39327
0.00625687,-0.0376311,0.00481503,0.114798
0.0318121,0.231297,1.21177,2.56169
-0.00164109,0.0928821,0.419622,2.3098
0.0423243,-0.0589868,0.0663987,0.234467
13.4475,-18.0099,-8.63077,6.08752
-4.57399,8.26578,0.449553,6.8452
0.0131143,-0.0353581,0.299325,1.65988
1.70868,9.64279,0.199511,11.4061
gbest_X1,gbest_X2,gbest_X3,gbest
0.00625687,-0.0376311,0.00481503,0.114798
