X1,X2,X3,pbest
0.000324706,-0.000841064,-0.000681911,0.00263325
1.65865e-05,2.89515e-06,4.76045e-06,4.04137e-05
1.94398,-6.98202,7.15725,3.43435
1.68649e-05,4.06055e-06,3.34923e-06,4.08061e-05
1.62347e-05,5.83077e-06,1.35524e-05,5.06699e-05
-0.00286819,-0.0436469,0.0190411,0.0151755
0.0227941,0.00425368,-0.0119705,0.0643934
1.7067e-05,3.75908e-06,2.22293e-06,4.069e-05
0.0374947,-0.150724,0.00430176,0.018996
-4.3719e-05,0.000327,-0.000479786,0.000404329
0.00208647,0.00279575,0.000137046,0.00827889
1.66857e-05,2.72003e-06,4.97096e-06,4.07008e-05
-0.0062839,0.0125719,0.0207403,0.0104868
0.89462,-9.68544,-6.93813,10.4158
1.76845e-05,4.97518e-06,1.71073e-06,4.26155e-05
1.70219e-05,4.07153e-06,3.18189e-06,4.10875e-05
-0.118357,0.0166502,-0.114384,0.80859
-0.00016279,0.000311898,0.00614581,0.0101449
1.49014e-05,3.11008e-06,5.48956e-06,3.73756e-05
0.023935,0.0331079,0.605021,2.1804
0.00083888,-0.000771238,0.000641055,0.00304982
1.93,25.738,21.018,2.39327
-0.000494983,0.00333495,0.000939432,0.00144065
1.6918e-05,4.04628e-06,3.26837e-06,4.08809e-05
0.000712295,-0.00866709,-0.0259686,0.0764996
0.0718303,-0.0280126,0.073725,0.234467
-0.00135203,0.120566,-0.254568,0.363092
4.00809e-05,-3.48965e-05,1.91496e-05,0.000130511
1.67303e-05,3.90285e-06,3.63292e-06,4.05571e-05
1.79648e-05,3.62281e-06,1.72511e-06,4.25162e-05
gbest_X1,gbest_X2,gbest_X3,gbest
1.49014e-05,3.11008e-06,5.48956e-06,3.73756e-05
